timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1402866921897,3244,Home Page,200,OK,Jakarta Users 1-10,text,true,277,3244
1402866922952,2201,Home Page,200,OK,Jakarta Users 1-15,text,true,276,2201
1402866923991,1350,Home Page,200,OK,Jakarta Users 1-5,text,true,277,1350
1402866924104,1509,Home Page,200,OK,Jakarta Users 1-31,text,true,277,1509
1402866925154,717,Home Page,200,OK,Jakarta Users 1-15,text,true,276,717
1402866925614,479,Home Page,200,OK,Jakarta Users 1-31,text,true,275,479
1402866924367,1782,Home Page,200,OK,Jakarta Users 1-12,text,true,277,1781
1402866925872,477,Home Page,200,OK,Jakarta Users 1-15,text,true,276,477
1402866926150,469,Home Page,200,OK,Jakarta Users 1-12,text,true,275,468
1402866923907,2997,Home Page,200,OK,Jakarta Users 1-16,text,true,277,2997
1402866925141,3109,Home Page,200,OK,Jakarta Users 1-10,text,true,278,3109
1402866925342,2924,Home Page,200,OK,Jakarta Users 1-5,text,true,276,2924
1402866926350,2069,Home Page,200,OK,Jakarta Users 1-15,text,true,276,2067
1402866926619,1843,Home Page,200,OK,Jakarta Users 1-12,text,true,276,1842
1402866926094,2996,Home Page,200,OK,Jakarta Users 1-31,text,true,277,2996
1402866928267,919,Home Page,200,OK,Jakarta Users 1-5,text,true,275,919
1402866928462,875,Home Page,200,OK,Jakarta Users 1-12,text,true,276,875
1402866929186,282,Home Page,200,OK,Jakarta Users 1-5,text,true,276,280
1402866929469,367,Home Page,200,OK,Jakarta Users 1-5,text,true,277,367
1402866928251,2327,Home Page,200,OK,Jakarta Users 1-10,text,true,276,2327
1402866926905,3729,Home Page,200,OK,Jakarta Users 1-16,text,true,278,3729
1402866929338,1765,Home Page,200,OK,Jakarta Users 1-12,text,true,278,1765
1402866928419,2876,Home Page,200,OK,Jakarta Users 1-15,text,true,279,2876
1402866929091,2475,Home Page,200,OK,Jakarta Users 1-31,text,true,275,2475
1402866930634,1019,Home Page,200,OK,Jakarta Users 1-16,text,true,276,1019
1402866929836,1937,Home Page,200,OK,Jakarta Users 1-5,text,true,278,1937
1402866931774,907,Home Page,200,OK,Jakarta Users 1-5,text,true,275,906
1402866930579,2176,Home Page,200,OK,Jakarta Users 1-10,text,true,277,2175
1402866931104,1763,Home Page,200,OK,Jakarta Users 1-12,text,true,277,1763
1402866931567,2149,Home Page,200,OK,Jakarta Users 1-31,text,true,276,2148
1402866932756,961,Home Page,200,OK,Jakarta Users 1-10,text,true,275,960
1402866931295,2568,Home Page,200,OK,Jakarta Users 1-15,text,true,278,2568
1402866932682,1586,Home Page,200,OK,Jakarta Users 1-5,text,true,276,1586
1402866933717,642,Home Page,200,OK,Jakarta Users 1-10,text,true,276,642
1402866933717,820,Home Page,200,OK,Jakarta Users 1-31,text,true,276,820
1402866934268,347,Home Page,200,OK,Jakarta Users 1-5,text,true,276,347
1402866931654,3074,Home Page,200,OK,Jakarta Users 1-16,text,true,276,3074
1402866932868,1871,Home Page,200,OK,Jakarta Users 1-12,text,true,278,1871
1402866934740,331,Home Page,200,OK,Jakarta Users 1-12,text,true,276,330
1402866934360,721,Home Page,200,OK,Jakarta Users 1-10,text,true,274,721
1402866935071,568,Home Page,200,OK,Jakarta Users 1-12,text,true,276,568
1402866934729,1204,Home Page,200,OK,Jakarta Users 1-16,text,true,274,1204
1402866935082,975,Home Page,200,OK,Jakarta Users 1-10,text,true,276,975
1402866933864,2355,Home Page,200,OK,Jakarta Users 1-15,text,true,277,2355
1402866935639,1544,Home Page,200,OK,Jakarta Users 1-12,text,true,276,1544
1402866934616,2706,Home Page,200,OK,Jakarta Users 1-5,text,true,275,2706
1402866936058,1386,Home Page,200,OK,Jakarta Users 1-10,text,true,277,1385
1402866934537,2992,Home Page,200,OK,Jakarta Users 1-31,text,true,277,2991
1402866936219,1367,Home Page,200,OK,Jakarta Users 1-15,text,true,278,1367
1402866935934,1711,Home Page,200,OK,Jakarta Users 1-16,text,true,276,1710
1402866937323,1116,Home Page,200,OK,Jakarta Users 1-5,text,true,275,1116
1402866937587,1006,Home Page,200,OK,Jakarta Users 1-15,text,true,275,1006
1402866937645,1037,Home Page,200,OK,Jakarta Users 1-16,text,true,276,1037
1402866937529,1309,Home Page,200,OK,Jakarta Users 1-31,text,true,275,1309
1402866938838,513,Home Page,200,OK,Jakarta Users 1-31,text,true,275,513
1402866938439,1202,Home Page,200,OK,Jakarta Users 1-5,text,true,275,1202
1402866937184,2747,Home Page,200,OK,Jakarta Users 1-12,text,true,276,2746
1402866939352,607,Home Page,200,OK,Jakarta Users 1-31,text,true,277,606
1402866939932,293,Home Page,200,OK,Jakarta Users 1-12,text,true,275,293
1402866937444,2784,Home Page,200,OK,Jakarta Users 1-10,text,true,277,2783
1402866938594,1654,Home Page,200,OK,Jakarta Users 1-15,text,true,277,1653
1402866940226,750,Home Page,200,OK,Jakarta Users 1-12,text,true,276,750
1402866940228,760,Home Page,200,OK,Jakarta Users 1-10,text,true,275,760
1402866938683,2363,Home Page,200,OK,Jakarta Users 1-16,text,true,277,2363
1402866940249,1224,Home Page,200,OK,Jakarta Users 1-15,text,true,275,1223
1402866939959,1539,Home Page,200,OK,Jakarta Users 1-31,text,true,278,1539
1402866939642,1994,Home Page,200,OK,Jakarta Users 1-5,text,true,277,1994
1402866940989,669,Home Page,200,OK,Jakarta Users 1-10,text,true,277,669
1402866941047,1279,Home Page,200,OK,Jakarta Users 1-16,text,true,277,1279
1402866941637,941,Home Page,200,OK,Jakarta Users 1-5,text,true,275,941
1402866941498,1563,Home Page,200,OK,Jakarta Users 1-31,text,true,277,1562
1402866942326,1036,Home Page,200,OK,Jakarta Users 1-16,text,true,275,1036
1402866943061,821,Home Page,200,OK,Jakarta Users 1-31,text,true,275,821
1402866940977,3089,Home Page,200,OK,Jakarta Users 1-12,text,true,276,3089
1402866941473,2612,Home Page,200,OK,Jakarta Users 1-15,text,true,275,2612
1402866941659,2429,Home Page,200,OK,Jakarta Users 1-10,text,true,277,2429
1402866942579,1995,Home Page,200,OK,Jakarta Users 1-5,text,true,277,1995
1402866944067,816,Home Page,200,OK,Jakarta Users 1-12,text,true,275,815
1402866943362,1808,Home Page,200,OK,Jakarta Users 1-16,text,true,276,1808
1402866944085,1386,Home Page,200,OK,Jakarta Users 1-15,text,true,276,1386
1402866943883,2021,Home Page,200,OK,Jakarta Users 1-31,text,true,276,2021
1402866944575,1589,Home Page,200,OK,Jakarta Users 1-5,text,true,276,1588
1402866944883,1515,Home Page,200,OK,Jakarta Users 1-12,text,true,278,1514
1402866946164,790,Home Page,200,OK,Jakarta Users 1-5,text,true,275,790
1402866944088,3567,Home Page,200,OK,Jakarta Users 1-10,text,true,277,3567
