timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1402866907067,2290,Home Page,200,OK,Jakarta Users 1-35,text,true,244,2289
1402866909095,601,Home Page,200,OK,Jakarta Users 1-6,text,true,243,600
1402866906938,2910,Home Page,200,OK,Jakarta Users 1-41,text,true,244,2910
1402866907387,2781,Home Page,200,OK,Jakarta Users 1-49,text,true,244,2781
1402866909243,1089,Home Page,200,OK,Jakarta Users 1-48,text,true,243,1089
1402866909696,969,Home Page,200,OK,Jakarta Users 1-6,text,true,243,969
1402866909318,1455,Home Page,200,OK,Jakarta Users 1-10,text,true,244,1453
1402866909357,1745,Home Page,200,OK,Jakarta Users 1-35,text,true,244,1745
1402866908339,2848,Home Page,200,OK,Jakarta Users 1-33,text,true,244,2848
1402866909002,2269,Home Page,200,OK,Jakarta Users 1-4,text,true,244,2269
1402866908689,2931,Home Page,200,OK,Jakarta Users 1-21,text,true,244,2930
1402866910665,969,Home Page,200,OK,Jakarta Users 1-6,text,true,243,967
1402866910168,1467,Home Page,200,OK,Jakarta Users 1-49,text,true,244,1467
1402866910333,1343,Home Page,200,OK,Jakarta Users 1-48,text,true,244,1342
1402866909016,2710,Home Page,200,OK,Jakarta Users 1-9,text,true,244,2710
1402866909301,2766,Home Page,200,OK,Jakarta Users 1-31,text,true,244,2766
1402866909849,2228,Home Page,200,OK,Jakarta Users 1-41,text,true,244,2228
1402866909011,3385,Home Page,200,OK,Jakarta Users 1-47,text,true,244,3385
1402866909296,3211,Home Page,200,OK,Jakarta Users 1-11,text,true,244,3211
1402866911635,876,Home Page,200,OK,Jakarta Users 1-49,text,true,243,876
1402866911634,901,Home Page,200,OK,Jakarta Users 1-6,text,true,243,899
1402866912068,796,Home Page,200,OK,Jakarta Users 1-31,text,true,243,795
1402866910774,2452,Home Page,200,OK,Jakarta Users 1-10,text,true,244,2452
1402866912397,942,Home Page,200,OK,Jakarta Users 1-47,text,true,243,942
1402866912864,755,Home Page,200,OK,Jakarta Users 1-31,text,true,243,755
1402866911103,2586,Home Page,200,OK,Jakarta Users 1-35,text,true,244,2585
1402866911620,2139,Home Page,200,OK,Jakarta Users 1-21,text,true,244,2139
1402866911187,2699,Home Page,200,OK,Jakarta Users 1-33,text,true,244,2697
1402866911271,2634,Home Page,200,OK,Jakarta Users 1-4,text,true,244,2634
1402866911726,2297,Home Page,200,OK,Jakarta Users 1-9,text,true,244,2296
